Observation URI,refArea,Percentage of cases out of national total ,structure,Existence of chronic diseases - Hypertension,Existence of chronic diseases - does not exist,Town,Nb of Covid-19 cases,Existence of chronic diseases - Cardiovascular disease ,dataset,Existence of chronic diseases - Diabetes 
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Saghbine,Western_Beqaa_District,3e-02,nan,1,0,Saghbine,339,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sahle,Akkar_Governorate,0e+00,nan,1,0,Sahle,27,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Saida,Sidon_District,3.9e-01,nan,1,0,Saida,4120,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Saksakiyeh,Sidon_District,1.1e-01,nan,1,0,Saksakiyeh,1139,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Salhiyet+Saida,Sidon_District,1e-02,nan,1,0,Salhiyet Saida,113,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Salima+Baabda,Baabda_District,3e-02,nan,1,0,Salima Baabda,355,0,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sammaqiyeh,Akkar_Governorate,0e+00,nan,1,0,Sammaqiyeh,27,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sanaya,South_Governorate,0e+00,nan,0,0,Sanaya,13,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Saouanet+Marjayoun,Marjeyoun_District,5e-02,nan,1,0,Saouanet Marjayoun,494,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Saoufar,Aley_District,3e-02,nan,0,0,Saoufar,345,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sarafand,Sidon_District,2.1e-01,nan,0,0,Sarafand,2188,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sarba+En-Nabatieh,Nabatieh_Governorate,2e-02,nan,1,0,Sarba En-Nabatieh,239,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sariita,Byblos_District,0e+00,nan,1,0,Sariita,0,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sarin+Fawqa,Baalbek-Hermel_Governorate,5e-02,nan,1,0,Sarin Fawqa,495,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sayssouq,Akkar_Governorate,0e+00,nan,1,0,Sayssouq,5,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sebaal+Zgharta,Zgharta_District,2e-02,nan,1,0,Sebaal Zgharta,166,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sehjoud,Hermel_District,0e+00,nan,1,0,Sehjoud,25,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Selaa,Tyre_District,0e+00,nan,1,0,Selaa,11,0,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Selaata,Batroun_District,1e-02,nan,1,0,Selaata,71,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Selfaya,Aley_District,0e+00,nan,1,0,Selfaya,1,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Semqaniyeh,Mount_Lebanon_Governorate,5e-02,nan,0,0,Semqaniyeh,517,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Seraal,Zgharta_District,1e-02,nan,1,0,Seraal,86,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Serraaine+Et-Tahta,Baalbek-Hermel_Governorate,4e-02,nan,1,0,Serraaine Et-Tahta,371,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sfaray,South_Governorate,0e+00,nan,1,0,Sfaray,18,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sfaynet+El-Qaitaa,Akkar_Governorate,0e+00,nan,1,0,Sfaynet El-Qaitaa,0,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sfinet+Ed-Draib,Akkar_Governorate,0e+00,nan,1,0,Sfinet Ed-Draib,30,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sfireh,MiniyehâDanniyeh_District,2e-02,nan,1,0,Sfireh,166,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Shawagheer+El-Faouqa,Hermel_District,0e+00,nan,1,0,Shawagheer El-Faouqa,1,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Shayleh+Kesrouane,Keserwan_District,0e+00,nan,1,0,Shayleh Kesrouane,41,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sibline,Mount_Lebanon_Governorate,7e-02,nan,1,0,Sibline,726,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sindianet+Zeidane,Akkar_Governorate,1e-02,nan,1,0,Sindianet Zeidane,55,0,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sini,Nabatieh_Governorate,1e-02,nan,0,0,Sini,84,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sinn+El-Fil,Matn_District,3.4e-01,nan,1,0,Sinn El-Fil,3591,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sir+Ed-Danniyeh,MiniyehâDanniyeh_District,3e-02,nan,0,0,Sir Ed-Danniyeh,365,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sir+El-Gharbiyeh,Nabatieh_Governorate,6e-02,nan,1,0,Sir El-Gharbiyeh,686,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sirhmoul,Aley_District,0e+00,nan,1,0,Sirhmoul,4,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sirjbal,Mount_Lebanon_Governorate,0e+00,nan,1,0,Sirjbal,20,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sohmor,Western_Beqaa_District,1.3e-01,nan,1,0,Sohmor,1420,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Soltan+Yacoub+el+Aradi,Western_Beqaa_District,3e-02,nan,1,0,Soltan Yacoub el Aradi,314,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Souairi,Western_Beqaa_District,3e-02,nan,1,0,Souairi,298,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Souaisset+Aakkar,Akkar_Governorate,0e+00,nan,1,0,Souaisset Aakkar,4,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Soufaileh,Matn_District,0e+00,nan,1,0,Soufaileh,16,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Soultaniyet+Bent+Jbeil,Bint_Jbeil_District,3e-02,nan,1,0,Soultaniyet Bent Jbeil,359,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Souq+El-Gharb,Aley_District,1e-02,nan,0,0,Souq El-Gharb,151,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Sour,Tyre_District,1.39e+00,nan,0,0,Sour,14656,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Srar,Akkar_Governorate,0e+00,nan,1,0,Srar,0,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Srayri,South_Governorate,0e+00,nan,1,0,Srayri,14,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Srifa,Tyre_District,1e-01,nan,1,0,Srifa,1006,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Srobbine,Bint_Jbeil_District,1e-02,nan,0,0,Srobbine,103,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Taaid,South_Governorate,0e+00,nan,0,1,Taaid,5,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Taalbaya,ZahlÃ©_District,2.2e-01,nan,1,0,Taalbaya,2361,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Taazaniyeh,Aley_District,0e+00,nan,1,0,Taazaniyeh,0,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tabarja,Keserwan_District,1e-01,nan,0,0,Tabarja,1032,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tahouitat+El+Ghadir,Baabda_District,1.59e+00,nan,0,0,Tahouitat El Ghadir,16838,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Taibet+Baalbek,Baalbek-Hermel_Governorate,0e+00,nan,1,0,Taibet Baalbek,16,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tal+Aabbas,Akkar_Governorate,0e+00,nan,1,0,Tal Aabbas,4,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Talia,Baalbek-Hermel_Governorate,2e-02,nan,1,0,Talia,181,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tall+Aabbas+Ech-Charqi,Akkar_Governorate,1e-02,nan,1,0,Tall Aabbas Ech-Charqi,76,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tall+Bireh,Akkar_Governorate,1e-02,nan,1,0,Tall Bireh,96,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tall+Hmayra,Akkar_Governorate,1e-02,nan,1,0,Tall Hmayra,112,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tall+Meaayan+Tall+Kiri,Akkar_Governorate,0e+00,nan,1,0,Tall Meaayan Tall Kiri,3,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tall+Znoub,Western_Beqaa_District,0e+00,nan,0,1,Tall Znoub,32,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tallet+Chattaha,Akkar_Governorate,0e+00,nan,1,0,Tallet Chattaha,2,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Talloussa,Marjeyoun_District,1e-02,nan,1,0,Talloussa,158,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tanbourit,Sidon_District,1e-02,nan,1,0,Tanbourit,87,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tannoura,Beqaa_Governorate,1e-02,nan,1,0,Tannoura,133,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tannourine+El-Faouqa,Batroun_District,1e-02,nan,1,0,Tannourine El-Faouqa,153,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Taraiya,Baalbek-Hermel_Governorate,7e-02,nan,1,0,Taraiya,733,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tarchich,Baabda_District,0e+00,nan,1,0,Tarchich,16,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tartij,Byblos_District,1e-02,nan,1,0,Tartij,132,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tawfiqiya,Baalbek-Hermel_Governorate,3e-02,nan,1,0,Tawfiqiya,286,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Taybet+Matjaayoun,Marjeyoun_District,7e-02,nan,0,0,Taybet Matjaayoun,692,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tayr+Debbeh,Tyre_District,1.2e-01,nan,1,0,Tayr Debbeh,1229,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tayr+Falsay,Tyre_District,3e-02,nan,1,0,Tayr Falsay,363,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tayr+Harfa,Tyre_District,2e-02,nan,0,0,Tayr Harfa,161,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Teffahta,Sidon_District,2e-02,nan,1,0,Teffahta,230,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Temnine+El-Faouqa,Baalbek-Hermel_Governorate,6e-02,nan,1,0,Temnine El-Faouqa,595,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Temnine+Et-Tahta,Baalbek-Hermel_Governorate,1.3e-01,nan,0,1,Temnine Et-Tahta,1405,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Terbol+Zahleh,ZahlÃ©_District,5e-02,nan,1,0,Terbol Zahleh,572,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Thoum,Batroun_District,1e-02,nan,1,0,Thoum,104,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tibnine,Bint_Jbeil_District,1.5e-01,nan,1,0,Tibnine,1536,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tikrit,Akkar_Governorate,4e-02,nan,1,0,Tikrit,394,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tiri,Bint_Jbeil_District,1e-02,nan,0,0,Tiri,113,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tleil,Akkar_Governorate,1e-02,nan,1,0,Tleil,119,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Torbol+Menie,MiniyehâDanniyeh_District,0e+00,nan,1,0,Torbol Menie,0,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Toula,Zgharta_District,0e+00,nan,1,0,Toula,1,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Toula+El-Batroun,Batroun_District,0e+00,nan,1,0,Toula El-Batroun,0,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Touline,Marjeyoun_District,2e-02,nan,1,0,Touline,230,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Toura,Tyre_District,1e-01,nan,1,0,Toura,1052,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Trablous+,"Tripoli_District,_Lebanon",9.1e-01,nan,1,0,Trablous ,9663,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Tshea,Akkar_Governorate,0e+00,nan,1,0,Tshea,18,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Vidar,Byblos_District,3e-02,nan,1,0,Vidar,339,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Wadi+Jezzine,South_Governorate,1e-02,nan,1,0,Wadi Jezzine,55,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Yammouneh,Baalbek-Hermel_Governorate,3e-02,nan,1,0,Yammouneh,307,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Yanouh+Sour,Tyre_District,3e-02,nan,1,0,Yanouh Sour,304,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Yanta,Beqaa_Governorate,2e-02,nan,1,0,Yanta,190,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Yaroun,Bint_Jbeil_District,2e-02,nan,1,0,Yaroun,233,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Yater,Bint_Jbeil_District,8e-02,nan,1,0,Yater,798,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Yohmor+En-Nabatiyeh,Nabatieh_Governorate,3e-02,nan,1,0,Yohmor En-Nabatiyeh,367,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Yohmor+West+Bekaa,Western_Beqaa_District,0e+00,nan,1,0,Yohmor West Bekaa,36,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Younine,Baalbek-Hermel_Governorate,4e-02,nan,0,0,Younine,473,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zaaitreh,Keserwan_District,0e+00,nan,1,0,Zaaitreh,41,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zaarouriyeh,Mount_Lebanon_Governorate,5e-02,nan,1,0,Zaarouriyeh,486,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zabboud,Baalbek-Hermel_Governorate,2e-02,nan,1,0,Zabboud,201,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zabbougha,Matn_District,0e+00,nan,1,0,Zabbougha,20,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zaghartaghrine,MiniyehâDanniyeh_District,0e+00,nan,1,0,Zaghartaghrine,0,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zahleh+El-Maallaqa,ZahlÃ©_District,7.9e-01,nan,1,0,Zahleh El-Maallaqa,8386,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zahra,Baalbek-Hermel_Governorate,0e+00,nan,0,0,Zahra,0,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zaitoun,Keserwan_District,1e-02,nan,1,0,Zaitoun,129,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zakrit,Matn_District,5e-02,nan,1,0,Zakrit,560,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zakroun,North_Governorate,1e-02,nan,1,0,Zakroun,88,0,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zalqa,Matn_District,1.7e-01,nan,0,1,Zalqa,1755,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zandouqa,Baabda_District,1e-02,nan,0,1,Zandouqa,60,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zaneh,Batroun_District,0e+00,nan,1,0,Zaneh,32,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zaoutar+Ech-Charqiyeh,Nabatieh_Governorate,5e-02,nan,1,0,Zaoutar Ech-Charqiyeh,518,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zaoutar+El-Gharbiyeh,Nabatieh_Governorate,1e-02,nan,1,0,Zaoutar El-Gharbiyeh,119,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zaraaoun,Matn_District,1e-02,nan,0,0,Zaraaoun,105,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zebdine,Byblos_District,0e+00,nan,1,0,Zebdine,8,0,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zebqine,Tyre_District,5e-02,nan,0,0,Zebqine,497,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zefta,Nabatieh_Governorate,6e-02,nan,1,0,Zefta,627,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zeita,Sidon_District,1e-02,nan,1,0,Zeita,72,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zgharta-Ehden,Zgharta_District,3.7e-01,nan,1,0,Zgharta-Ehden,3962,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zhilta,South_Governorate,0e+00,nan,1,0,Zhilta,1,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zibdine+En-Nabatiyeh,Nabatieh_Governorate,1e-02,nan,1,0,Zibdine En-Nabatiyeh,78,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zighrine,Matn_District,0e+00,nan,0,0,Zighrine,17,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zilaya,Western_Beqaa_District,0e+00,nan,1,0,Zilaya,2,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zouarib,Akkar_Governorate,0e+00,nan,1,0,Zouarib,49,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zouk+El-Kharab,Matn_District,5.2e-01,nan,0,0,Zouk El-Kharab,5449,1,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zouk+Mkayel,Keserwan_District,2.4e-01,nan,1,0,Zouk Mkayel,2507,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zouk+Mousbeh,Keserwan_District,7.6e-01,nan,1,0,Zouk Mousbeh,8015,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zouq+El+Hosniyeh,Akkar_Governorate,0e+00,nan,1,0,Zouq El Hosniyeh,13,0,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zouq+El-Hadara,Akkar_Governorate,0e+00,nan,1,0,Zouq El-Hadara,8,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zouq+El-Hbalsa,Akkar_Governorate,0e+00,nan,1,0,Zouq El-Hbalsa,19,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zrariyeh,Sidon_District,9e-02,nan,1,0,Zrariyeh,986,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-Zrazeer,Baalbek-Hermel_Governorate,0e+00,nan,1,0,Zrazeer,14,0,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-aain+Aalaq,Matn_District,4e-02,nan,0,0,aain Aalaq,417,0,Health_Status-Lebanon-2023,0
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-berqayel,Akkar_Governorate,7e-02,nan,1,0,berqayel,779,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-ebra+wChouane,Keserwan_District,0e+00,nan,1,0,ebra wChouane,0,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-hadtoun,Batroun_District,0e+00,nan,1,0,hadtoun,0,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-jouar+Hasheesh,Hermel_District,0e+00,nan,1,0,jouar Hasheesh,1,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-mazboud,Mount_Lebanon_Governorate,4e-02,nan,1,0,mazboud,442,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-shebaneye,Baabda_District,3e-02,nan,1,0,shebaneye,281,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-tarane,MiniyehâDanniyeh_District,1e-02,nan,1,0,tarane,103,1,Health_Status-Lebanon-2023,1
http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Status-yahchouch,Keserwan_District,3e-02,nan,0,0,yahchouch,280,0,Health_Status-Lebanon-2023,0
